762.5
834.5
726.0
618.5
700.0
813.0
782.5
651.0
672.5
795.5
803.0
669.5
638.0
744.5
775.0
646.0
605.0
742.5
807.0
674.0
634.0
797.5
842.5
709.5
676.0
796.5
793.0
670.0
691.0
830.0
794.0
679.0
740.5
871.0
802.0
690.5
751.0
846.5
766.5
651.0
726.0
860.5
813.5
687.5
743.0
868.5
825.5
681.0
688.0
783.5
758.0
636.5
646.5
772.0
772.5
659.5
683.0
813.5
778.5
669.5
707.5
815.0
727.0
636.5
752.5
832.5
691.5
656.5
818.5
830.0
718.5
740.0
852.5
786.5
680.5
763.5
889.0
785.5
671.0
779.5
894.5
802.5
681.5
745.5
839.0
775.5
629.5
653.5
784.5
800.5
665.5
652.5
791.5
834.5
683.0
605.5
730.0
796.0
665.0
591.0
731.5
821.5
684.5
610.0
770.0
854.5
706.5
638.0
773.5
815.0
678.0
642.0
794.5
825.5
696.5
699.0
851.0
842.5
712.0
724.0
835.5
800.0
668.0
690.5
838.5
838.0
689.0
690.5
830.0
840.5
693.0
655.5
770.5
797.0
654.5
611.0
753.5
801.0
659.0
627.0
789.5
818.5
685.5
673.0
786.0
749.5
647.0
709.5
856.5
757.5
658.0
791.5
874.0
732.0
677.0
812.0
818.5
693.0
710.0
863.5
848.5
713.5
746.0
883.0
852.5
713.0
711.5
819.5
808.0
651.0
619.0
749.0
817.5
678.5
609.0
763.0
851.5
730.0
625.5
718.0
801.5
719.0
620.5
707.5
817.5
730.0
638.5
753.5
857.5
721.0
631.0
762.0
825.0
677.0
623.5
783.5
846.0
705.0
674.5
836.5
856.5
716.0
696.5
816.0
816.5
676.0
658.0
799.5
847.0
702.5
657.5
810.0
862.0
707.5
631.5
753.5
810.0
667.0
595.5
740.0
830.0
685.0
604.0
765.0
840.0
698.5
629.5
750.0
774.5
655.5
656.0
803.0
776.0
680.0
758.0
872.0
746.0
668.0
802.0
854.0
700.5
663.5
828.5
870.5
730.0
706.0
853.5
870.5
718.5
672.5
790.0
819.5
659.5
591.0
735.0
837.5
741.0
637.0
730.5
837.0
774.0
643.5
678.0
767.5
731.5
624.0
660.5
787.5
765.5
649.5
697.0
833.0
779.5
666.0
724.5
821.5
730.5
638.5
746.0
855.0
725.0
643.0
797.0
887.0
730.5
648.5
792.0
848.5
687.5
620.0
776.0
869.5
738.5
645.0
780.5
876.0
762.0
648.0
729.5
814.5
728.5
624.0
705.5
816.5
738.5
632.0
724.5
833.5
727.0
636.0
738.5
807.5
673.5
628.5
786.0
811.0
690.5
716.0
874.5
806.5
695.0
781.5
860.0
708.0
633.5
796.0
879.5
718.0
656.0
831.0
899.5
733.0
640.0
770.5
843.0
724.0
613.0
710.0
827.0
775.5
652.5
701.0
824.0
810.5
672.0
656.0
759.5
755.0
629.0
628.0
765.5
784.0
659.0
668.0
817.5
806.0
685.5
703.0
809.0
748.0
644.0
724.0
862.5
777.5
674.0
790.0
890.0
754.0
655.5
767.0
850.0
729.0
634.5
758.0
873.5
772.0
653.5
752.0
871.5
798.5
664.0
709.5
806.0
747.5
621.5
665.5
798.5
770.0
650.5
697.0
829.0
778.5
663.5
720.5
820.5
710.5
627.5
759.0
846.5
705.5
663.0
830.5
846.5
718.5
722.5
851.0
792.5
679.5
767.0
894.5
796.0
688.5
793.0
905.0
813.5
685.0
740.5
828.0
769.0
639.5
662.0
785.0
803.5
667.5
645.5
784.0
843.0
704.5
629.0
748.5
794.5
647.0
588.0
741.0
818.0
671.5
612.5
783.0
848.5
703.5
651.0
778.0
803.5
679.5
671.0
810.0
801.5
676.0
705.5
850.5
822.0
696.0
724.5
836.0
789.5
667.5
709.0
842.0
825.0
682.0
695.0
834.0
841.0
696.5
656.5
769.5
795.5
657.0
617.5
756.0
811.0
680.0
645.5
789.0
813.0
689.0
672.5
778.0
744.0
648.0
706.5
835.5
741.5
656.5
787.0
865.5
729.0
687.0
823.5
824.5
695.0
714.0
871.0
842.0
708.5
755.5
895.5
849.0
706.5
720.5
812.0
790.0
651.5
635.5
766.5
822.0
680.0
622.0
772.5
844.0
699.5
611.5
725.5
789.0
673.0
600.5
730.0
824.5
693.0
616.5
769.5
845.0
707.5
651.5
781.0
813.0
678.5
660.5
808.0
812.0
692.5
719.5
865.5
821.5
699.5
745.0
846.0
783.0
661.5
717.5
857.5
817.5
678.5
715.5
851.5
828.5
683.0
679.5
784.0
772.0
639.5
637.0
765.0
784.0
664.5
666.5
804.5
781.0
664.5
690.5
796.0
729.0
631.5
725.0
844.0
704.5
630.5
795.5
854.0
721.5
698.0
825.0
804.5
688.0
722.5
868.0
843.0
704.0
