-1.93,-175.84,445.53
-2.62,-93.22,446.74
-3.59,-174.83,385.71
-2.42,-338.62,353.49
-1.33,-254.99,415.04
-1.61,-91.16,475.42
-2.46,-174.47,444.77
-1.53,-339.63,383.58
-1.49,-256.85,415.84
-2.18,-92.13,445.25
-1.73,-172.98,411.73
-0.60,-336.20,381.24
-1.65,-255.60,445.45
-2.82,-174.02,445.29
-1.81,-254.15,383.17
-0.60,-335.92,410.32
-1.33,-173.26,470.06
-2.50,-172.61,440.82
-2.74,-335.72,380.07
-2.01,-255.07,408.23
-1.37,-92.61,438.85
-0.77,-172.77,409.00
-0.52,-253.95,410.45
-1.93,-172.98,471.56
-2.66,-91.81,440.46
-2.05,-253.06,378.06
-0.48,-252.17,408.47
-0.89,-90.15,468.45
-1.37,-171.89,437.56
-1.33,-336.24,407.95
-0.97,-255.11,438.68
-1.69,-91.93,469.02
-0.85,-172.17,408.11
-0.20,-252.21,408.11
-1.01,-170.76,467.57
-2.09,-89.39,438.89
-2.94,-171.00,379.59
-1.89,-333.95,348.73
-0.12,-253.34,407.50
-1.73,-89.99,467.61
-2.38,-171.32,438.12
-1.29,-333.59,410.12
-0.93,-252.70,440.05
-1.53,-91.36,467.81
-1.65,-171.93,407.38
0.28,-253.06,377.25
-0.24,-172.77,436.19
-1.21,-172.90,435.78
-1.13,-171.93,439.17
-1.61,-91.00,470.31
-2.66,-10.63,497.66
-2.70,-173.14,438.00
-1.49,-334.55,408.51
-0.89,-252.66,437.07
-1.49,-90.23,467.12
-1.97,-171.16,406.74
-0.48,-251.49,406.70
-0.28,-170.08,466.72
-1.33,-90.64,437.27
-1.25,-252.37,377.61
-0.12,-252.94,410.12
-0.81,-91.24,471.07
-1.89,-171.77,439.85
-0.81,-333.59,407.79
-0.36,-251.73,438.60
-1.49,-171.65,468.13
-1.53,-251.61,406.78
-0.48,-332.26,406.98
-1.61,-170.60,466.64
-1.93,-171.49,438.72
-2.05,-332.78,377.41
-1.05,-252.05,406.34
-1.37,-90.03,465.55
-2.62,-170.60,435.78
-1.45,-332.26,405.97
-0.68,-252.58,436.75
-2.05,-172.33,467.49
-2.05,-252.50,407.91
-0.68,-332.22,406.14
-1.77,-171.36,466.16
-2.86,-171.97,435.42
-2.14,-334.31,376.08
-1.61,-252.74,406.86
-2.05,-91.08,437.15
-2.05,-171.73,406.14
-0.77,-333.50,376.85
-1.01,-252.70,437.76
-2.09,-172.33,468.65
-0.73,-252.41,406.30
0.16,-332.82,405.01
-0.12,-171.65,465.75
-1.65,-171.16,436.51
-1.57,-333.18,377.78
-1.25,-252.25,406.98
-2.22,-91.16,466.08
-2.26,-169.91,436.43
-1.49,-331.41,410.00
-1.53,-251.81,437.27
-2.34,-172.25,436.75
-2.18,-171.12,434.21
-2.46,-171.04,464.75
-2.78,-171.36,434.94
-1.89,-335.40,378.90
-1.53,-254.35,414.96
-1.53,-91.81,445.81
-1.57,-171.77,410.65
-0.52,-333.75,378.38
-0.60,-252.86,437.52
-2.98,-171.20,438.36
-3.10,-250.76,374.67
-1.45,-248.99,407.87
-0.77,-88.66,468.01
-1.29,-169.47,437.96
