1447,-0.037,0.075,-0.038
1402,-0.037,0.075,-0.038
1345,-0.027,0.052,-0.025
1301,-0.027,0.052,-0.025
1250,-0.031,0.052,-0.020
1205,-0.031,0.052,-0.020
1148,-0.027,0.037,-0.010
1104,-0.027,0.037,-0.010
1047,-0.045,0.042,0.003
1009,-0.045,0.042,0.003
951,-0.049,0.044,0.006
906,-0.049,0.044,0.006
848,-0.057,0.061,-0.004
803,-0.057,0.061,-0.004
745,-0.062,0.067,-0.005
706,-0.062,0.067,-0.005
647,-0.075,0.077,-0.002
600,-0.075,0.077,-0.002
540,-0.074,0.081,-0.007
494,-0.074,0.081,-0.007
434,-0.044,0.064,-0.020
387,-0.044,0.064,-0.020
333,-0.047,0.064,-0.017
286,-0.047,0.064,-0.017
224,-0.059,0.050,0.008
176,-0.059,0.050,0.008
114,-0.077,0.071,0.006
66,-0.077,0.071,0.006
11,-0.068,0.049,0.019
4058,-0.068,0.049,0.019
3996,-0.068,0.054,0.014
3948,-0.068,0.054,0.014
3886,-0.079,0.059,0.019
3838,-0.079,0.059,0.019
3784,-0.068,0.078,-0.010
3737,-0.068,0.078,-0.010
3676,-0.037,0.053,-0.016
3623,-0.037,0.053,-0.016
3562,-0.026,0.035,-0.008
3516,-0.026,0.035,-0.008
3463,-0.057,0.027,0.030
3424,-0.057,0.027,0.030
3365,-0.078,0.049,0.030
3319,-0.078,0.049,0.030
3260,-0.079,0.058,0.021
3214,-0.079,0.058,0.021
3156,-0.062,0.063,-0.001
3111,-0.062,0.063,-0.001
3060,-0.063,0.059,0.003
3015,-0.063,0.059,0.003
2956,-0.076,0.076,0.000
2910,-0.076,0.076,0.000
2851,-0.059,0.073,-0.014
2805,-0.059,0.073,-0.014
2746,-0.050,0.062,-0.012
2692,-0.050,0.062,-0.012
2632,-0.058,0.037,0.021
2585,-0.058,0.037,0.021
2524,-0.102,0.063,0.039
2470,-0.102,0.063,0.039
2409,-0.118,0.092,0.026
2361,-0.118,0.092,0.026
2299,-0.083,0.095,-0.012
2299,-0.083,0.095,-0.012
2224,-0.083,0.095,-0.012
2162,-0.047,0.063,-0.017
2114,-0.047,0.063,-0.017
2059,-0.035,0.049,-0.013
2004,-0.035,0.049,-0.013
1943,-0.051,0.048,0.004
1895,-0.051,0.048,0.004
1841,-0.047,0.042,0.005
1794,-0.047,0.042,0.005
1740,-0.048,0.038,0.010
1694,-0.048,0.038,0.010
1634,-0.059,0.049,0.011
1588,-0.059,0.049,0.011
1529,-0.063,0.039,0.024
1484,-0.063,0.039,0.024
1432,-0.046,0.038,0.008
1387,-0.046,0.038,0.008
1329,-0.031,0.036,-0.005
1285,-0.031,0.036,-0.005
1227,-0.028,0.027,0.001
1182,-0.028,0.027,0.001
1131,-0.044,0.017,0.027
1087,-0.044,0.017,0.027
1029,-0.047,0.014,0.033
984,-0.047,0.014,0.033
926,-0.053,0.011,0.042
881,-0.053,0.011,0.042
828,-0.046,0.009,0.037
783,-0.046,0.009,0.037
725,-0.051,0.011,0.040
679,-0.051,0.011,0.040
619,-0.037,0.006,0.031
573,-0.037,0.006,0.031
519,-0.021,0.001,0.021
466,-0.021,0.001,0.021
413,-0.013,-0.009,0.022
365,-0.013,-0.009,0.022
304,-0.020,-0.016,0.036
255,-0.020,-0.016,0.036
193,-0.028,-0.002,0.030
145,-0.028,-0.002,0.030
90,-0.018,-0.005,0.023
42,-0.018,-0.005,0.023
4075,-0.024,-0.005,0.029
4027,-0.024,-0.005,0.029
3965,-0.025,0.002,0.023
3917,-0.025,0.002,0.023
3863,-0.042,0.026,0.016
3816,-0.042,0.026,0.016
3755,-0.020,0.011,0.009
3708,-0.020,0.011,0.009
3649,0.014,-0.017,0.003
3603,0.014,-0.017,0.003
3550,0.024,-0.056,0.032
3504,0.024,-0.056,0.032
3446,0.015,-0.069,0.054
3401,0.015,-0.069,0.054
3343,0.005,-0.058,0.053
3298,0.005,-0.058,0.053
3241,0.002,-0.042,0.039
3202,0.002,-0.042,0.039
3145,0.029,-0.049,0.021
3102,0.029,-0.049,0.021
3045,0.039,-0.057,0.018
3000,0.039,-0.057,0.018
2943,0.037,-0.047,0.009
2898,0.037,-0.047,0.009
2847,0.041,-0.053,0.011
2803,0.041,-0.053,0.011
2744,0.060,-0.073,0.013
2699,0.060,-0.073,0.013
2640,0.047,-0.097,0.050
2593,0.047,-0.097,0.050
2541,0.026,-0.091,0.065
2495,0.026,-0.091,0.065
2435,0.017,-0.055,0.038
2388,0.017,-0.055,0.038
2327,0.029,-0.026,-0.003
2279,0.029,-0.026,-0.003
2218,0.046,-0.047,0.001
2177,0.046,-0.047,0.001
2116,0.055,-0.071,0.016
2068,0.055,-0.071,0.016
2006,0.041,-0.054,0.013
1958,0.041,-0.054,0.013
1904,0.050,-0.059,0.010
1856,0.050,-0.059,0.010
1794,0.047,-0.064,0.017
1747,0.047,-0.064,0.017
1686,0.044,-0.068,0.024
1640,0.044,-0.068,0.024
1579,0.038,-0.044,0.006
1539,0.038,-0.044,0.006
1479,0.033,-0.034,0.001
1433,0.033,-0.034,0.001
1374,0.042,-0.023,-0.018
1322,0.042,-0.023,-0.018
1262,0.052,-0.033,-0.019
1216,0.052,-0.033,-0.019
1157,0.045,-0.032,-0.014
1104,0.045,-0.032,-0.014
1052,0.027,-0.012,-0.015
999,0.027,-0.012,-0.015
939,0.031,-0.011,-0.020
886,0.031,-0.011,-0.020
832,0.052,-0.043,-0.009
832,0.052,-0.043,-0.009
759,0.052,-0.043,-0.009
699,0.039,-0.023,-0.016
652,0.039,-0.023,-0.016
591,0.048,-0.019,-0.029
543,0.048,-0.019,-0.029
489,0.044,-0.018,-0.026
442,0.044,-0.018,-0.026
381,0.055,-0.041,-0.014
333,0.055,-0.041,-0.014
271,0.043,-0.030,-0.013
223,0.043,-0.030,-0.013
168,0.055,-0.060,0.005
119,0.055,-0.060,0.005
57,0.061,-0.069,0.007
9,0.061,-0.069,0.007
4050,0.064,-0.078,0.014
3995,0.064,-0.078,0.014
3940,0.042,-0.055,0.013
3892,0.042,-0.055,0.013
3832,0.033,-0.033,0.001
3785,0.033,-0.033,0.001
3725,0.052,-0.033,-0.018
3679,0.052,-0.033,-0.018
3620,0.081,-0.061,-0.020
3581,0.081,-0.061,-0.020
3523,0.076,-0.077,0.001
3478,0.076,-0.077,0.001
3420,0.045,-0.071,0.027
3376,0.045,-0.071,0.027
3319,-0.011,-0.079,0.090
3281,-0.011,-0.079,0.090
3224,-0.007,-0.063,0.069
3180,-0.007,-0.063,0.069
3124,0.004,-0.069,0.065
3081,0.004,-0.069,0.065
3025,0.011,-0.071,0.061
2980,0.011,-0.071,0.061
2930,0.016,-0.077,0.062
2885,0.016,-0.077,0.062
2828,0.028,-0.094,0.066
2784,0.028,-0.094,0.066
2726,0.039,-0.117,0.078
2680,0.039,-0.117,0.078
2628,0.025,-0.105,0.081
2582,0.025,-0.105,0.081
2523,-0.019,-0.065,0.085
2477,-0.019,-0.065,0.085
2417,-0.024,-0.022,0.045
2370,-0.024,-0.022,0.045
2309,-0.015,-0.004,0.019
2268,-0.015,-0.004,0.019
2207,-0.016,-0.011,0.027
2153,-0.016,-0.011,0.027
2091,-0.015,-0.039,0.053
2043,-0.015,-0.039,0.053
1988,-0.022,-0.036,0.058
1941,-0.022,-0.036,0.058
1879,-0.034,-0.034,0.068
1831,-0.034,-0.034,0.068
1777,-0.034,-0.039,0.072
1730,-0.034,-0.039,0.072
1669,-0.034,-0.034,0.068
1622,-0.034,-0.034,0.068
1562,-0.046,-0.025,0.070
1516,-0.046,-0.025,0.070
1463,-0.039,-0.018,0.058
1411,-0.039,-0.018,0.058
1353,-0.029,-0.020,0.048
1314,-0.029,-0.020,0.048
1262,-0.020,-0.038,0.058
1216,-0.020,-0.038,0.058
1158,-0.023,-0.045,0.068
1112,-0.023,-0.045,0.068
1054,-0.032,-0.032,0.064
1009,-0.032,-0.032,0.064
950,-0.030,-0.034,0.063
904,-0.030,-0.034,0.063
852,-0.029,-0.058,0.087
806,-0.029,-0.058,0.087
747,-0.045,-0.048,0.094
702,-0.045,-0.048,0.094
649,-0.050,-0.051,0.101
602,-0.050,-0.051,0.101
542,-0.031,-0.048,0.080
496,-0.031,-0.048,0.080
436,-0.025,-0.069,0.094
389,-0.025,-0.069,0.094
329,-0.021,-0.077,0.098
287,-0.021,-0.077,0.098
226,-0.033,-0.077,0.111
178,-0.033,-0.077,0.111
117,-0.032,-0.090,0.122
69,-0.032,-0.090,0.122
14,-0.029,-0.097,0.126
4055,-0.029,-0.097,0.126
4000,-0.033,-0.104,0.137
3945,-0.033,-0.104,0.137
3884,-0.047,-0.085,0.132
3836,-0.047,-0.085,0.132
3782,-0.064,-0.044,0.108
3735,-0.064,-0.044,0.108
3681,-0.003,-0.083,0.086
3635,-0.003,-0.083,0.086
3574,0.000,-0.096,0.096
3527,0.000,-0.096,0.096
3467,-0.010,-0.103,0.113
3421,-0.010,-0.103,0.113
3368,-0.038,-0.060,0.098
3315,-0.038,-0.060,0.098
3255,-0.039,-0.060,0.100
3209,-0.039,-0.060,0.100
3156,-0.041,-0.027,0.068
3111,-0.041,-0.027,0.068
3052,-0.035,-0.017,0.053
3006,-0.035,-0.017,0.053
2953,-0.030,-0.013,0.043
2900,-0.030,-0.013,0.043
2841,-0.008,-0.039,0.047
2794,-0.008,-0.039,0.047
2741,-0.008,-0.062,0.069
2701,-0.008,-0.062,0.069
2639,-0.030,-0.081,0.111
2585,-0.030,-0.081,0.111
2531,-0.051,-0.073,0.124
2476,-0.051,-0.073,0.124
2422,-0.061,-0.038,0.099
2366,-0.061,-0.038,0.099
2304,-0.013,-0.050,0.063
2248,-0.013,-0.050,0.063
2193,0.045,-0.046,0.001
2137,0.045,-0.046,0.001
2075,0.037,-0.041,0.004
2019,0.037,-0.041,0.004
1963,0.031,-0.046,0.015
1963,0.031,-0.046,0.015
1887,0.031,-0.046,0.015
1825,0.010,-0.031,0.021
1778,0.010,-0.031,0.021
1717,0.002,-0.022,0.021
1671,0.002,-0.022,0.021
1618,-0.019,-0.004,0.023
1571,-0.019,-0.004,0.023
1512,-0.017,0.005,0.012
1467,-0.017,0.005,0.012
1409,-0.008,0.004,0.004
1364,-0.008,0.004,0.004
1313,0.024,-0.027,0.003
1268,0.024,-0.027,0.003
1211,0.030,-0.041,0.011
1166,0.030,-0.041,0.011
1109,0.033,-0.051,0.018
1065,0.033,-0.051,0.018
1015,0.036,-0.065,0.029
970,0.036,-0.065,0.029
913,0.042,-0.055,0.013
868,0.042,-0.055,0.013
810,0.036,-0.056,0.020
766,0.036,-0.056,0.020
714,0.032,-0.044,0.012
669,0.032,-0.044,0.012
610,0.038,-0.031,-0.007
564,0.038,-0.031,-0.007
504,0.050,-0.033,-0.017
459,0.050,-0.033,-0.017
399,0.057,-0.039,-0.018
359,0.057,-0.039,-0.018
299,0.052,-0.040,-0.012
251,0.052,-0.040,-0.012
191,0.037,-0.037,-0.001
143,0.037,-0.037,-0.001
83,0.041,-0.040,-0.001
35,0.041,-0.040,-0.001
4077,0.032,-0.050,0.019
4030,0.032,-0.050,0.019
3969,0.030,-0.049,0.019
3922,0.030,-0.049,0.019
3862,0.018,-0.023,0.004
3815,0.018,-0.023,0.004
3761,0.032,-0.016,-0.016
3715,0.032,-0.016,-0.016
3657,0.061,-0.030,-0.031
3611,0.061,-0.030,-0.031
3552,0.078,-0.056,-0.022
3507,0.078,-0.056,-0.022
3449,0.072,-0.068,-0.004
3404,0.072,-0.068,-0.004
3353,0.040,-0.043,0.003
3309,0.040,-0.043,0.003
3252,0.031,-0.022,-0.009
3207,0.031,-0.022,-0.009
3151,0.053,-0.022,-0.031
3107,0.053,-0.022,-0.031
3051,0.058,-0.014,-0.044
3001,0.058,-0.014,-0.044
2943,0.052,-0.007,-0.045
2899,0.052,-0.007,-0.045
2842,0.060,-0.005,-0.055
2791,0.060,-0.005,-0.055
2733,0.077,-0.023,-0.053
2688,0.077,-0.023,-0.053
2629,0.072,-0.059,-0.013
2629,0.072,-0.059,-0.013
2557,0.072,-0.059,-0.013
2499,0.008,-0.028,0.021
2460,0.008,-0.028,0.021
2401,0.007,-0.020,0.013
2354,0.007,-0.020,0.013
2294,0.025,-0.012,-0.013
2248,0.025,-0.012,-0.013
2189,0.056,-0.047,-0.009
2142,0.056,-0.047,-0.009
2089,0.060,-0.057,-0.002
2042,0.060,-0.057,-0.002
1982,0.041,-0.060,0.019
1935,0.041,-0.060,0.019
1875,0.030,-0.061,0.031
1828,0.030,-0.061,0.031
1775,0.031,-0.063,0.032
1729,0.031,-0.063,0.032
1670,0.027,-0.065,0.038
1624,0.027,-0.065,0.038
1565,0.028,-0.063,0.035
1520,0.028,-0.063,0.035
1468,0.035,-0.037,0.001
1423,0.035,-0.037,0.001
1365,0.030,-0.024,-0.006
1320,0.030,-0.024,-0.006
1263,0.047,-0.035,-0.013
1218,0.047,-0.035,-0.013
1159,0.034,-0.034,0.000
1121,0.034,-0.034,0.000
1063,0.034,-0.031,-0.003
1018,0.034,-0.031,-0.003
959,0.047,-0.058,0.011
913,0.047,-0.058,0.011
860,0.048,-0.060,0.012
814,0.048,-0.060,0.012
755,0.041,-0.046,0.005
708,0.041,-0.046,0.005
647,0.058,-0.059,0.001
599,0.058,-0.059,0.001
544,0.078,-0.067,-0.011
490,0.078,-0.067,-0.011
435,0.080,-0.076,-0.004
386,0.080,-0.076,-0.004
323,0.071,-0.084,0.013
274,0.071,-0.084,0.013
217,0.061,-0.088,0.027
161,0.061,-0.088,0.027
104,0.062,-0.087,0.025
55,0.062,-0.087,0.025
4087,0.052,-0.075,0.023
4037,0.052,-0.075,0.023
3974,0.043,-0.063,0.020
3925,0.043,-0.063,0.020
3869,0.035,-0.048,0.013
3820,0.035,-0.048,0.013
3758,0.052,-0.056,0.003
3710,0.052,-0.056,0.003
3649,0.076,-0.072,-0.004
3601,0.076,-0.072,-0.004
3540,0.069,-0.094,0.025
3501,0.069,-0.094,0.025
3441,0.051,-0.100,0.049
3395,0.051,-0.100,0.049
3336,0.023,-0.077,0.054
3290,0.023,-0.077,0.054
3231,0.028,-0.056,0.028
3185,0.028,-0.056,0.028
3134,0.047,-0.067,0.020
3089,0.047,-0.067,0.020
3031,0.042,-0.075,0.033
2986,0.042,-0.075,0.033
2927,0.050,-0.072,0.022
2882,0.050,-0.072,0.022
2831,0.058,-0.087,0.029
2786,0.058,-0.087,0.029
2727,0.066,-0.090,0.024
2680,0.066,-0.090,0.024
2621,0.044,-0.106,0.062
2574,0.044,-0.106,0.062
2521,0.015,-0.094,0.078
2475,0.015,-0.094,0.078
2415,-0.001,-0.054,0.054
2367,-0.001,-0.054,0.054
2306,-0.009,-0.042,0.051
2258,-0.009,-0.042,0.051
2197,0.030,-0.063,0.033
2156,0.030,-0.063,0.033
2095,0.042,-0.085,0.044
2046,0.042,-0.085,0.044
1985,0.024,-0.085,0.061
1937,0.024,-0.085,0.061
1876,0.026,-0.093,0.067
1835,0.026,-0.093,0.067
1774,0.015,-0.085,0.070
1726,0.015,-0.085,0.070
1666,0.021,-0.097,0.076
1619,0.021,-0.097,0.076
1559,-0.003,-0.069,0.072
1513,-0.003,-0.069,0.072
1461,-0.008,-0.030,0.038
1415,-0.008,-0.030,0.038
1357,-0.004,-0.030,0.034
1311,-0.004,-0.030,0.034
1252,-0.018,-0.022,0.039
1206,-0.018,-0.022,0.039
1153,-0.021,-0.029,0.050
1101,-0.021,-0.029,0.050
1043,-0.018,-0.032,0.050
997,-0.018,-0.032,0.050
944,-0.018,-0.045,0.063
897,-0.018,-0.045,0.063
844,-0.023,-0.042,0.066
797,-0.023,-0.042,0.066
738,-0.011,-0.061,0.072
691,-0.011,-0.061,0.072
631,-0.016,-0.044,0.060
583,-0.016,-0.044,0.060
529,-0.008,-0.048,0.056
482,-0.008,-0.048,0.056
421,0.009,-0.062,0.053
373,0.009,-0.062,0.053
311,0.005,-0.076,0.071
263,0.005,-0.076,0.071
208,-0.004,-0.070,0.073
159,-0.004,-0.070,0.073
97,-0.018,-0.059,0.077
49,-0.018,-0.059,0.077
4082,-0.028,-0.050,0.078
4034,-0.028,-0.050,0.078
3972,-0.032,-0.039,0.071
3924,-0.032,-0.039,0.071
3863,-0.039,-0.021,0.059
3816,-0.039,-0.021,0.059
3762,-0.020,-0.011,0.031
3716,-0.020,-0.011,0.031
3657,0.016,-0.042,0.027
3611,0.016,-0.042,0.027
3559,0.010,-0.055,0.045
3513,0.010,-0.055,0.045
3455,-0.008,-0.066,0.075
3411,-0.008,-0.066,0.075
3353,-0.044,-0.051,0.095
3309,-0.044,-0.051,0.095
3251,-0.059,-0.004,0.063
3213,-0.059,-0.004,0.063
3156,-0.059,-0.003,0.062
3113,-0.059,-0.003,0.062
3056,-0.053,-0.005,0.058
3012,-0.053,-0.005,0.058
2955,-0.049,-0.021,0.070
2916,-0.049,-0.021,0.070
2859,-0.030,-0.030,0.060
2814,-0.030,-0.030,0.060
2756,-0.028,-0.046,0.075
2704,-0.028,-0.046,0.075
2651,-0.044,-0.036,0.080
2605,-0.044,-0.036,0.080
2552,-0.071,-0.004,0.075
2505,-0.071,-0.004,0.075
2445,-0.084,0.027,0.057
2398,-0.084,0.027,0.057
2336,-0.061,0.042,0.019
2288,-0.061,0.042,0.019
2234,-0.025,0.023,0.002
2186,-0.025,0.023,0.002
2124,-0.017,-0.006,0.022
2075,-0.017,-0.006,0.022
2013,-0.032,-0.002,0.035
1965,-0.032,-0.002,0.035
1909,-0.035,0.009,0.026
1861,-0.035,0.009,0.026
1799,-0.032,0.012,0.020
1750,-0.032,0.012,0.020
1689,-0.034,0.017,0.017
1642,-0.034,0.017,0.017
1588,-0.041,0.013,0.028
1541,-0.041,0.013,0.028
1481,-0.038,0.027,0.011
1434,-0.038,0.027,0.011
1374,-0.041,0.028,0.014
1328,-0.041,0.028,0.014
1275,-0.031,0.015,0.017
1228,-0.031,0.015,0.017
1169,-0.022,0.015,0.007
1122,-0.022,0.015,0.007
1063,-0.027,0.016,0.011
1017,-0.027,0.016,0.011
958,-0.022,0.015,0.006
911,-0.022,0.015,0.006
857,-0.028,0.010,0.017
811,-0.028,0.010,0.017
751,-0.046,0.024,0.022
704,-0.046,0.024,0.022
644,-0.040,0.028,0.012
596,-0.040,0.028,0.012
542,-0.026,0.030,-0.004
495,-0.026,0.030,-0.004
434,0.005,0.004,-0.009
387,0.005,0.004,-0.009
325,0.009,-0.025,0.015
277,0.009,-0.025,0.015
221,0.005,-0.004,-0.001
173,0.005,-0.004,-0.001
111,0.013,-0.007,-0.006
63,0.013,-0.007,-0.006
0,0.017,-0.005,-0.013
4048,0.017,-0.005,-0.013
3986,0.004,0.006,-0.010
3945,0.004,0.006,-0.010
3883,-0.009,0.021,-0.012
3835,-0.009,0.021,-0.012
3774,0.004,0.021,-0.025
3727,0.004,0.021,-0.025
3673,0.002,0.037,-0.039
3627,0.002,0.037,-0.039
3567,-0.000,0.019,-0.019
3520,-0.000,0.019,-0.019
3461,-0.026,0.027,-0.001
3414,-0.026,0.027,-0.001
3355,-0.061,0.057,0.004
3310,-0.061,0.057,0.004
3257,-0.066,0.079,-0.012
3205,-0.066,0.079,-0.012
3147,-0.053,0.072,-0.020
3103,-0.053,0.072,-0.020
3052,-0.039,0.054,-0.014
3006,-0.039,0.054,-0.014
2948,-0.034,0.059,-0.025
2902,-0.034,0.059,-0.025
2850,-0.024,0.043,-0.019
2805,-0.024,0.043,-0.019
2745,-0.016,0.012,0.004
2698,-0.016,0.012,0.004
2645,-0.041,0.018,0.023
2598,-0.041,0.018,0.023
2537,-0.083,0.032,0.050
2490,-0.083,0.032,0.050
2429,-0.088,0.066,0.023
2381,-0.088,0.066,0.023
2326,-0.070,0.084,-0.014
2278,-0.070,0.084,-0.014
2215,-0.030,0.069,-0.039
2167,-0.030,0.069,-0.039
2104,-0.011,0.026,-0.015
2056,-0.011,0.026,-0.015
1993,-0.021,0.034,-0.013
1944,-0.021,0.034,-0.013
1881,-0.035,0.040,-0.004
1833,-0.035,0.040,-0.004
1777,-0.037,0.047,-0.010
1730,-0.037,0.047,-0.010
1668,-0.039,0.049,-0.011
1621,-0.039,0.049,-0.011
1567,-0.037,0.055,-0.017
1514,-0.037,0.055,-0.017
1454,-0.034,0.052,-0.018
1401,-0.034,0.052,-0.018
1348,-0.023,0.025,-0.002
1296,-0.023,0.025,-0.002
1237,-0.016,0.014,0.002
1185,-0.016,0.014,0.002
1132,-0.029,0.002,0.027
1081,-0.029,0.002,0.027
1022,-0.048,0.007,0.041
1022,-0.048,0.007,0.041
957,-0.048,0.007,0.041
898,-0.055,0.011,0.044
852,-0.055,0.011,0.044
794,-0.055,0.020,0.034
749,-0.055,0.020,0.034
691,-0.059,0.020,0.039
645,-0.059,0.020,0.039
592,-0.040,-0.003,0.044
546,-0.040,-0.003,0.044
487,-0.026,-0.007,0.033
441,-0.026,-0.007,0.033
381,-0.026,-0.012,0.038
335,-0.026,-0.012,0.038
281,-0.019,-0.018,0.037
234,-0.019,-0.018,0.037
173,-0.011,-0.013,0.024
126,-0.011,-0.013,0.024
66,-0.007,-0.030,0.037
19,-0.007,-0.030,0.037
4060,-0.021,-0.030,0.051
4006,-0.021,-0.030,0.051
3953,0.066,-0.071,0.005
3906,0.066,-0.071,0.005
3846,0.048,-0.032,-0.016
3800,0.048,-0.032,-0.016
3740,0.055,-0.042,-0.012
3694,0.055,-0.042,-0.012
3643,0.086,-0.053,-0.033
3591,0.086,-0.053,-0.033
3532,0.086,-0.078,-0.008
3487,0.086,-0.078,-0.008
3435,0.051,-0.079,0.028
3391,0.051,-0.079,0.028
3340,0.008,-0.053,0.045
3295,0.008,-0.053,0.045
3238,0.007,-0.026,0.019
3193,0.007,-0.026,0.019
3136,0.017,-0.033,0.016
3093,0.017,-0.033,0.016
3043,0.036,-0.056,0.020
2999,0.036,-0.056,0.020
2941,0.042,-0.058,0.016
2896,0.042,-0.058,0.016
2839,0.046,-0.068,0.022
2795,0.046,-0.068,0.022
2737,0.052,-0.056,0.005
2698,0.052,-0.056,0.005
2639,0.036,-0.069,0.032
2593,0.036,-0.069,0.032
2534,0.017,-0.059,0.043
2487,0.017,-0.059,0.043
2427,0.015,-0.042,0.028
2380,0.015,-0.042,0.028
2326,0.054,-0.053,-0.001
2279,0.054,-0.053,-0.001
2218,0.090,-0.062,-0.027
2163,0.090,-0.062,-0.027
2102,0.100,-0.087,-0.013
2060,0.100,-0.087,-0.013
2005,0.096,-0.086,-0.010
1957,0.096,-0.086,-0.010
1895,0.089,-0.065,-0.024
1847,0.089,-0.065,-0.024
1786,0.086,-0.076,-0.010
1738,0.086,-0.076,-0.010
1677,0.069,-0.066,-0.003
1636,0.069,-0.066,-0.003
1576,0.061,-0.042,-0.019
1529,0.061,-0.042,-0.019
1469,0.063,-0.053,-0.010
1423,0.063,-0.053,-0.010
1364,0.087,-0.066,-0.021
1325,0.087,-0.066,-0.021
1266,0.073,-0.063,-0.011
1220,0.073,-0.063,-0.011
1161,0.076,-0.069,-0.006
1116,0.076,-0.069,-0.006
1057,0.072,-0.061,-0.011
1012,0.072,-0.061,-0.011
959,0.061,-0.054,-0.007
913,0.061,-0.054,-0.007
853,0.060,-0.055,-0.005
807,0.060,-0.055,-0.005
747,0.062,-0.065,0.004
701,0.062,-0.065,0.004
647,0.063,-0.055,-0.008
599,0.063,-0.055,-0.008
539,0.064,-0.055,-0.009
492,0.064,-0.055,-0.009
431,0.079,-0.079,0.000
383,0.079,-0.079,0.000
328,0.081,-0.076,-0.004
280,0.081,-0.076,-0.004
218,0.065,-0.065,-0.001
169,0.065,-0.065,-0.001
107,0.071,-0.056,-0.015
58,0.071,-0.056,-0.015
2,0.074,-0.050,-0.024
4049,0.074,-0.050,-0.024
3986,0.087,-0.057,-0.030
3937,0.087,-0.057,-0.030
3874,0.076,-0.041,-0.035
3819,0.076,-0.041,-0.035
3763,0.097,-0.039,-0.058
3715,0.097,-0.039,-0.058
3661,0.115,-0.032,-0.083
3606,0.115,-0.032,-0.083
3544,0.095,-0.024,-0.071
3497,0.095,-0.024,-0.071
3443,0.077,-0.034,-0.043
3396,0.077,-0.034,-0.043
3343,0.067,-0.015,-0.053
3296,0.067,-0.015,-0.053
3236,0.065,-0.007,-0.058
3189,0.065,-0.007,-0.058
3130,0.079,-0.029,-0.050
3084,0.079,-0.029,-0.050
3032,0.080,-0.016,-0.064
2985,0.080,-0.016,-0.064
2926,0.089,-0.010,-0.079
2879,0.089,-0.010,-0.079
2820,0.009,0.020,-0.029
2774,0.009,0.020,-0.029
2720,0.026,-0.015,-0.011
2673,0.026,-0.015,-0.011
2612,0.027,-0.012,-0.015
2565,0.027,-0.012,-0.015
2504,-0.008,0.016,-0.008
2457,-0.008,0.016,-0.008
2396,-0.009,0.038,-0.029
2354,-0.009,0.038,-0.029
2292,0.020,0.050,-0.070
2244,0.020,0.050,-0.070
2182,0.059,0.009,-0.068
2134,0.059,0.009,-0.068
2071,0.066,-0.014,-0.052
2022,0.066,-0.014,-0.052
1967,0.061,-0.038,-0.022
1918,0.061,-0.038,-0.022
1856,0.040,-0.011,-0.029
1808,0.040,-0.011,-0.029
1747,0.039,-0.009,-0.031
1699,0.039,-0.009,-0.031
1646,0.030,0.005,-0.035
1599,0.030,0.005,-0.035
1539,0.036,-0.003,-0.032
1493,0.036,-0.003,-0.032
1434,0.051,0.003,-0.054
1388,0.051,0.003,-0.054
1336,0.070,-0.012,-0.058
1291,0.070,-0.012,-0.058
1232,0.076,-0.022,-0.054
1180,0.076,-0.022,-0.054
1128,0.047,-0.007,-0.040
1083,0.047,-0.007,-0.040
1025,0.041,-0.010,-0.030
986,0.041,-0.010,-0.030
927,0.040,-0.014,-0.026
882,0.040,-0.014,-0.026
823,0.031,-0.007,-0.024
777,0.031,-0.007,-0.024
725,0.024,-0.015,-0.009
679,0.024,-0.015,-0.009
619,0.022,0.001,-0.023
573,0.022,0.001,-0.023
513,0.047,-0.011,-0.036
467,0.047,-0.011,-0.036
407,0.053,-0.014,-0.038
360,0.053,-0.014,-0.038
305,0.049,-0.015,-0.034
258,0.049,-0.015,-0.034
197,0.035,-0.001,-0.034
149,0.035,-0.001,-0.034
88,0.055,-0.014,-0.041
40,0.055,-0.014,-0.041
4081,0.049,-0.023,-0.026
4027,0.049,-0.023,-0.026
3973,0.033,-0.017,-0.016
3925,0.033,-0.017,-0.016
3864,0.035,-0.009,-0.026
3817,0.035,-0.009,-0.026
3757,0.053,0.001,-0.054
3717,0.053,0.001,-0.054
3658,0.083,-0.020,-0.062
3605,0.083,-0.020,-0.062
3546,0.062,0.005,-0.068
3501,0.062,0.005,-0.068
3449,0.056,-0.014,-0.043
3410,0.056,-0.014,-0.043
3353,0.025,0.019,-0.045
3308,0.025,0.019,-0.045
3249,0.021,0.010,-0.031
3204,0.021,0.010,-0.031
3147,0.042,0.010,-0.053
3109,0.042,0.010,-0.053
3052,0.054,0.003,-0.057
3008,0.054,0.003,-0.057
2950,0.049,0.009,-0.057
2905,0.049,0.009,-0.057
2847,0.047,0.008,-0.055
2802,0.047,0.008,-0.055
2750,0.056,-0.003,-0.053
2704,0.056,-0.003,-0.053
2645,0.034,-0.018,-0.015
2591,0.034,-0.018,-0.015
2531,0.006,-0.023,0.017
2491,0.006,-0.023,0.017
2438,0.002,0.003,-0.005
2391,0.002,0.003,-0.005
2329,0.011,0.015,-0.026
2281,0.011,0.015,-0.026
2219,0.043,-0.016,-0.026
2171,0.043,-0.016,-0.026
2108,0.047,-0.034,-0.013
2053,0.047,-0.034,-0.013
1990,0.028,-0.021,-0.007
1942,0.028,-0.021,-0.007
1880,0.018,-0.008,-0.010
1824,0.018,-0.008,-0.010
1762,0.001,-0.005,0.003
