588.60,0.24,0.01
587.72,0.24,0.02
578.62,0.73,0.01
583.72,0.26,0.02
570.19,0.71,0.02
572.67,0.74,0.01
583.42,0.24,0.01
569.55,0.76,0.01
582.96,0.20,0.02
586.78,0.25,0.01
574.30,0.74,0.02
606.68,0.21,0.02
589.05,0.80,0.02
595.27,0.76,0.02
602.26,0.24,0.01
590.55,0.98,0.02
575.38,0.00,-0.00
587.24,0.26,0.01
578.08,0.74,0.02
578.55,0.74,0.01
584.08,0.23,0.02
578.73,0.71,0.01
598.29,0.27,0.01
608.13,0.25,0.01
603.12,0.77,0.01
613.12,0.20,0.01
601.09,0.81,0.01
607.58,0.79,0.01
604.03,0.26,0.01
577.96,0.78,0.01
598.52,0.22,0.01
606.56,0.25,0.00
601.15,0.77,0.02
600.50,0.00,0.01
612.92,0.80,0.02
601.56,0.77,0.02
612.87,0.23,0.01
614.92,0.26,0.02
599.70,0.77,0.00
614.86,0.26,0.01
613.74,0.77,0.02
590.76,0.75,0.02
593.44,0.25,0.02
578.36,0.78,0.01
586.55,0.20,0.00
591.43,0.24,0.01
586.85,0.74,0.01
600.51,0.20,0.01
592.91,0.80,0.02
599.31,0.76,0.01
596.67,0.25,0.02
592.86,0.98,0.02
576.53,0.22,0.01
583.26,0.25,0.01
577.07,0.74,0.01
596.04,0.75,0.01
610.96,1.01,0.02
594.20,0.74,0.02
616.39,0.27,0.01
610.22,0.25,0.01
604.02,0.77,0.01
597.66,0.19,0.02
588.87,0.74,0.02
583.10,0.75,0.01
585.90,0.24,0.01
566.04,0.77,0.01
582.70,0.21,0.01
582.74,0.23,0.01
572.31,0.74,0.01
577.21,0.03,0.01
566.79,0.77,0.01
581.01,0.73,0.01
584.68,0.23,0.01
580.57,0.24,0.01
603.21,0.00,0.01
607.56,0.28,0.01
602.68,0.77,0.01
607.48,0.77,0.02
616.20,0.25,0.02
603.17,0.82,0.01
615.82,0.28,0.02
610.22,0.27,0.02
600.60,0.77,0.01
617.77,0.19,0.02
607.72,0.81,0.03
591.78,0.75,0.01
590.84,0.25,0.00
594.61,0.77,0.01
591.15,0.21,0.00
581.57,0.25,0.01
573.03,0.73,0.01
580.49,0.03,0.01
596.31,1.00,0.02
604.32,0.76,0.02
615.29,0.28,0.01
616.28,0.28,0.01
599.35,0.76,0.01
596.23,0.21,0.01
579.09,0.72,0.02
577.31,0.74,0.01
586.58,0.24,0.00
570.35,0.77,0.01
583.83,0.20,0.01
583.17,0.24,0.01
578.20,0.74,0.01
585.51,0.20,0.02
570.33,0.77,0.01
579.55,0.73,0.01
584.86,0.25,0.00
584.56,0.97,0.01
582.50,0.01,0.01
586.80,0.24,0.01
572.84,0.74,0.01
590.97,0.76,0.02
610.39,0.25,0.01
603.38,0.76,0.02
618.67,0.27,0.01
615.05,0.25,0.01
586.66,0.76,0.02
606.95,0.23,0.02
600.07,0.80,0.01
595.47,0.77,0.01
619.34,0.27,0.02
600.41,0.82,0.02
622.96,0.20,0.01
611.30,0.25,0.01
601.04,0.77,0.01
591.22,0.02,0.01
593.06,0.79,0.02
575.86,0.74,0.01
588.38,0.24,0.01
588.32,0.24,0.01
578.34,0.73,0.00
584.35,0.26,0.02
583.22,0.72,0.02
599.12,0.76,0.02
612.59,0.26,0.01
607.36,0.81,0.02
616.38,0.25,0.01
617.37,0.24,0.02
609.92,0.78,0.02
606.19,0.19,0.02
586.01,0.80,0.01
593.27,0.76,0.02
611.75,0.26,0.02
608.47,1.01,0.01
604.45,0.21,0.01
617.77,0.24,0.02
594.27,0.76,0.02
587.14,0.75,0.01
593.97,0.99,0.02
575.86,0.73,0.02
584.87,0.25,0.00
596.40,0.26,0.01
595.33,0.77,0.02
607.71,0.20,0.01
604.76,0.75,0.02
605.14,0.77,0.02
611.56,0.23,0.02
583.28,0.79,0.02
588.74,0.21,0.01
590.79,0.25,0.01
578.41,0.74,0.01
578.67,-0.00,0.01
567.18,0.78,0.02
583.12,0.75,0.02
602.62,0.26,0.01
606.63,0.23,0.02
601.24,-0.02,0.01
613.16,0.30,0.02
608.81,0.76,0.02
606.16,0.77,0.02
614.96,0.27,0.02
601.16,0.80,0.02
602.25,0.27,0.02
594.07,0.25,0.02
580.47,0.74,0.01
598.41,0.21,0.02
594.14,0.81,0.02
605.82,0.78,0.02
604.62,0.24,0.01
612.54,0.81,0.03
614.04,0.24,0.01
614.07,0.23,0.01
606.50,0.77,0.02
604.62,-0.01,0.01
602.22,1.00,0.02
584.76,0.75,0.02
592.27,0.24,0.02
585.99,0.25,0.01
588.78,0.74,0.01
604.86,0.20,0.01
598.10,0.74,0.01
600.91,0.78,0.02
602.07,0.25,0.01
583.58,0.79,0.02
595.80,0.22,0.02
585.01,0.25,0.00
579.79,0.74,0.02
592.52,0.21,0.02
577.19,0.78,0.01
598.39,0.76,0.01
616.04,0.25,0.02
612.13,1.02,0.01
589.36,-0.00,0.01
598.87,0.27,0.01
579.97,0.74,0.02
576.33,0.74,0.01
585.79,0.23,0.01
586.85,0.73,0.02
600.12,0.28,0.01
612.31,0.25,0.02
604.43,0.77,0.02
612.11,0.19,0.01
605.46,0.81,0.02
602.01,0.78,0.02
621.44,0.23,0.01
589.56,0.80,0.02
598.48,0.20,0.01
588.80,0.25,0.01
578.11,0.74,0.01
572.83,0.02,0.01
586.93,0.78,0.02
579.76,0.74,0.01
601.60,0.27,0.01
606.63,0.23,0.01
602.63,0.77,0.01
615.56,0.28,0.02
597.92,0.74,0.01
578.59,0.75,0.01
600.03,0.23,0.01
601.25,0.79,0.02
610.46,0.22,0.03
611.98,0.24,0.02
605.73,0.76,0.01
617.69,0.22,0.02
593.65,0.81,0.02
596.76,0.76,0.02
617.13,0.28,0.00
609.43,1.01,0.01
592.66,0.19,0.01
594.76,0.25,0.02
576.61,0.73,0.02
569.10,0.73,0.02
590.99,0.97,0.02
597.55,0.74,0.02
612.79,0.27,0.04
618.49,0.24,0.00
592.67,0.75,0.03
596.63,0.22,0.01
579.73,0.72,0.02
582.57,0.75,0.02
583.25,0.23,0.01
572.78,0.77,0.02
589.65,0.22,0.02
587.06,0.24,0.01
574.61,0.73,0.01
590.18,0.00,0.01
592.73,0.80,0.02
596.94,0.76,0.02
612.15,0.23,0.01
617.34,0.25,0.02
602.86,0.01,0.01
606.59,0.24,0.02
578.92,0.79,0.01
598.81,0.21,0.01
589.32,0.25,0.01
588.64,0.76,0.01
600.71,0.03,0.01
611.34,0.81,0.02
602.05,0.76,0.02
615.67,0.26,0.03
613.93,0.24,0.01
593.61,0.76,0.01
595.69,0.26,0.01
579.06,0.72,0.01
582.26,0.75,0.01
585.78,0.25,0.02
571.60,0.77,0.01
587.00,0.20,0.01
603.90,0.24,0.02
600.90,0.77,0.02
612.35,0.23,0.01
600.70,0.81,0.02
600.03,0.75,0.01
596.91,0.26,0.01
587.98,0.97,0.01
577.07,0.22,0.02
578.96,0.24,0.00
579.23,0.73,0.01
575.39,0.74,0.00
587.81,0.97,0.01
573.06,0.73,0.02
589.20,0.26,0.01
585.31,0.25,0.00
589.39,0.74,0.02
609.36,0.20,0.00
597.25,0.74,0.02
598.24,0.77,0.01
609.27,0.23,0.01
583.25,0.79,0.02
589.81,0.22,0.01
585.55,0.25,0.02
575.28,0.74,0.01
577.47,0.02,0.01
573.63,0.77,0.02
593.52,0.75,0.02
604.74,0.25,0.01
613.01,0.28,0.02
608.46,0.01,0.01
598.97,0.28,0.01
585.70,0.75,0.01
582.00,0.75,0.01
585.18,0.26,0.02
577.76,0.77,0.02
588.98,0.26,0.01
581.57,0.25,0.01
573.31,0.73,0.01
591.61,0.22,0.01
574.84,0.76,0.01
581.28,0.73,0.02
582.76,0.23,0.02
592.04,0.78,0.02
587.16,0.21,0.01
583.91,0.24,0.02
572.88,0.74,0.01
570.59,0.02,0.01
586.97,0.97,0.01
576.91,0.73,0.01
582.24,0.25,0.02
585.88,0.24,0.01
575.49,0.74,0.01
580.27,0.20,0.01
575.66,0.72,0.01
575.81,0.73,0.01
582.00,0.25,0.01
570.18,0.78,0.01
589.29,0.22,0.02
602.62,0.25,0.01
602.48,0.77,0.01
626.37,0.21,0.02
595.86,0.80,0.02
606.34,0.77,0.02
604.09,0.25,0.00
596.74,0.99,0.02
583.04,0.00,0.01
588.42,0.26,0.02
572.53,0.74,0.01
585.75,0.75,0.01
601.98,0.24,0.02
595.81,0.75,0.01
609.20,0.28,0.01
615.36,0.23,0.01
609.31,0.76,0.01
600.68,0.21,0.01
583.11,0.79,0.01
579.84,0.74,0.02
588.61,0.27,0.01
590.81,0.80,0.02
610.00,0.24,0.02
610.34,0.24,0.01
601.71,0.76,0.02
594.44,0.00,0.01
599.83,0.79,0.02
582.34,0.74,0.01
589.94,0.25,0.02
587.65,0.23,0.01
581.52,0.74,0.00
584.74,0.26,0.01
586.99,0.74,0.02
599.12,0.77,0.01
605.33,0.25,0.03
599.62,0.81,0.02
615.36,0.24,0.01
616.62,0.23,0.02
594.83,0.76,0.01
601.81,0.20,0.00
573.75,0.78,0.02
575.60,0.74,0.01
587.44,0.25,0.01
583.15,0.98,0.01
580.10,0.19,0.01
580.15,0.24,0.01
577.04,0.73,0.01
580.03,0.73,0.01
587.65,0.97,0.01
573.55,0.71,0.03
585.36,0.26,0.00
599.07,0.24,0.01
594.17,0.77,0.01
609.02,0.19,0.01
591.46,0.75,0.02
585.22,0.75,0.02
592.64,0.24,0.01
573.93,0.78,0.02
582.99,0.21,0.02
590.48,0.26,0.01
573.98,0.73,0.01
572.35,0.02,0.02
569.59,0.77,0.01
573.64,0.73,0.01
584.96,0.24,0.01
586.05,0.23,0.01
572.82,0.02,0.03
579.67,0.26,0.01
579.88,0.73,0.01
573.66,0.74,0.01
586.94,0.25,0.01
569.62,0.78,0.01
585.82,0.25,0.02
584.32,0.23,0.01
572.91,0.74,0.02
587.64,0.20,0.02
570.14,0.78,0.00
583.73,0.76,0.02
608.14,0.24,0.02
613.71,0.80,0.02
618.18,0.25,0.02
614.52,0.28,0.02
607.83,0.78,0.02
600.22,-0.00,0.01
610.31,1.02,0.02
593.86,0.76,0.01
595.09,0.25,0.02
592.53,0.26,0.00
579.82,0.73,0.01
600.21,0.20,0.02
596.01,0.74,0.01
592.88,0.76,0.01
591.33,0.23,0.01
578.76,0.77,0.02
583.74,0.21,0.02
583.88,0.25,0.01
573.56,0.74,0.02
573.54,0.21,0.01
571.42,0.77,0.02
575.06,0.73,0.01
590.51,0.25,0.01
600.67,1.00,0.01
596.45,-0.00,0.01
617.92,0.24,0.02
596.66,0.76,0.02
591.93,0.75,0.01
590.46,0.24,0.02
580.55,0.72,0.01
601.60,0.25,0.01
609.72,0.23,0.02
603.59,0.76,0.02
612.75,0.23,0.01
598.24,0.81,0.01
600.80,0.77,0.02
606.12,0.23,0.02
593.75,0.81,0.02
616.74,0.22,0.02
604.82,0.27,0.01
585.54,0.74,0.01
581.56,0.00,0.01
593.83,0.99,0.01
594.74,0.76,0.01
615.09,0.27,0.01
612.43,0.27,0.02
598.18,0.77,-0.00
614.84,0.28,0.01
600.37,0.74,0.02
588.67,0.76,0.02
595.54,0.24,0.02
579.41,0.79,0.01
587.80,0.20,0.01
586.16,0.24,0.02
577.24,0.74,0.01
603.00,0.20,0.01
591.06,0.79,0.01
600.78,0.77,0.03
609.73,0.26,0.02
614.53,1.02,0.02
600.30,0.20,0.01
596.38,0.24,0.01
582.67,0.74,0.02
577.80,0.74,0.01
588.64,0.97,0.02
573.08,0.72,0.02
586.76,0.26,0.01
580.23,0.25,0.01
576.27,0.73,0.01
585.48,0.21,0.02
576.91,0.71,0.02
579.15,0.74,0.01
586.21,0.24,0.01
565.49,0.77,0.02
584.59,0.20,0.01
595.29,0.25,0.01
592.53,0.75,0.01
598.77,0.00,0.01
587.92,0.80,0.02
604.32,0.77,0.02
615.98,0.24,0.02
612.86,0.27,0.02
592.76,0.01,0.03
594.75,0.27,0.01
578.35,0.74,0.02
583.51,0.75,0.01
583.58,0.25,0.03
577.70,0.78,0.01
586.59,0.26,0.01
584.54,0.26,0.01
584.82,0.75,0.01
617.15,0.21,0.01
597.05,0.79,0.02
602.41,0.76,0.02
599.70,0.25,0.02
591.23,0.79,0.02
595.56,0.22,0.02
586.54,0.24,0.02
597.67,0.76,0.02
599.19,0.03,0.01
611.95,1.03,0.02
589.71,0.75,0.02
587.84,0.26,0.02
592.68,0.25,0.01
575.89,0.74,0.01
583.51,0.22,0.01
573.99,0.71,0.01
577.33,0.74,0.01
583.13,0.24,0.01
570.49,0.77,0.01
584.92,0.19,0.02
584.99,0.26,0.01
586.47,0.75,0.01
596.79,0.19,0.01
594.97,0.81,0.02
601.14,0.77,0.02
612.78,0.27,0.01
613.99,1.03,0.02
598.52,0.03,0.02
600.18,0.25,0.02
579.30,0.74,0.02
577.82,0.74,0.02
584.03,0.23,0.01
574.33,0.73,0.02
585.89,0.25,0.01
588.47,0.23,0.01
572.24,0.74,0.02
581.64,0.21,0.02
575.55,0.77,0.02
575.14,0.74,0.01
582.61,0.25,0.00
569.14,0.77,0.01
588.75,0.22,0.01
598.50,0.26,0.02
595.99,0.76,0.01
603.51,0.03,0.02
613.49,1.02,0.03
598.46,0.75,0.02
596.42,0.24,0.02
591.81,0.22,0.02
585.44,0.74,0.01
604.99,0.30,0.03
604.27,0.74,0.02
599.34,0.77,0.02
610.83,0.27,0.02
602.55,0.82,0.02
613.01,0.24,0.00
610.04,0.27,0.01
586.84,0.75,0.02
593.46,0.22,0.01
572.34,0.77,0.01
574.95,0.73,0.01
582.29,0.23,0.01
595.60,0.99,0.01
589.72,0.21,0.02
603.34,0.26,0.01
610.52,0.77,0.02
603.62,0.77,0.00
615.24,1.02,0.02
605.87,0.74,0.02
609.56,0.25,0.01
599.43,0.26,0.02
585.53,0.75,0.01
588.43,0.21,-0.00
578.10,0.72,0.02
572.98,0.74,0.01
586.55,0.24,0.01
572.67,0.77,0.01
582.25,0.21,0.02
585.37,0.24,0.01
573.50,0.72,0.01
573.89,0.00,0.01
564.12,0.76,0.01
577.24,0.75,0.01
601.58,0.27,-0.00
610.10,0.24,0.03
596.16,-0.00,0.01
609.93,0.30,0.01
595.83,0.76,0.02
584.97,0.75,0.01
592.02,0.24,0.02
575.26,0.78,0.01
593.48,0.28,0.02
605.69,0.26,0.01
599.78,0.76,0.02
616.50,0.23,0.02
608.73,0.81,0.02
593.54,0.75,0.02
596.69,0.27,0.02
593.49,0.78,0.02
590.29,0.20,0.01
589.50,0.24,0.01
583.32,0.74,0.02
572.75,0.01,0.01
580.25,0.97,0.01
576.84,0.74,0.01
583.99,0.24,0.02
586.02,0.25,0.01
575.76,0.74,0.01
600.07,0.20,0.01
602.26,0.74,0.02
599.10,0.79,0.02
612.79,0.27,0.02
592.59,0.80,0.01
598.93,0.22,0.01
597.73,0.25,0.02
575.95,0.74,0.02
572.21,0.20,0.01
572.83,0.78,0.02
580.68,0.74,0.01
581.31,0.24,0.02
584.82,0.97,0.01
577.98,0.01,0.01
590.53,0.24,0.02
580.48,0.74,0.02
576.65,0.74,0.01
591.85,0.24,0.01
596.18,0.73,0.02
605.49,0.28,0.02
614.27,0.23,0.02
596.41,0.76,0.02
596.44,0.21,0.01
583.63,0.78,0.01
581.10,0.75,0.01
587.83,0.23,-0.00
577.85,0.77,0.02
586.33,0.20,0.00
603.17,0.25,0.01
593.58,0.77,0.02
593.76,0.02,0.02
613.86,1.01,0.02
598.25,0.78,0.02
613.22,0.26,0.02
599.36,0.27,0.02
581.93,0.75,0.00
588.64,0.27,0.01
578.74,0.72,0.02
578.38,0.74,0.02
581.65,0.25,0.01
573.46,0.77,0.00
591.43,0.20,0.01
583.14,0.24,0.01
573.60,0.74,0.01
590.34,0.20,0.01
566.51,0.77,0.01
580.66,0.73,0.01
580.89,0.26,0.01
581.99,0.97,0.01
580.48,0.21,0.01
609.34,0.26,0.02
601.01,0.77,0.02
594.76,0.76,0.01
601.75,0.99,0.01
584.22,0.72,0.01
592.02,0.25,0.01
588.03,0.25,0.01
578.86,0.74,0.01
584.00,0.22,0.02
584.61,0.74,0.02
598.55,0.76,0.02
604.67,0.27,0.02
591.99,0.81,0.02
612.06,0.22,0.01
605.89,0.26,0.02
583.33,0.75,0.01
583.28,0.02,0.01
570.80,0.78,0.02
575.55,0.74,0.01
579.84,0.24,0.01
586.45,0.24,0.01
576.88,0.00,0.01
602.79,0.24,0.02
595.25,0.76,0.02
596.22,0.77,0.01
613.07,0.24,0.02
604.83,0.80,0.01
610.84,0.26,0.02
613.28,0.26,0.02
597.74,0.77,0.02
601.59,0.21,0.01
579.87,0.78,0.01
580.16,0.74,0.01
584.49,0.24,0.01
582.78,0.78,0.01
589.85,0.19,0.02
588.79,0.25,0.01
572.73,0.72,0.02
592.15,-0.00,0.01
604.58,1.00,0.02
598.56,0.76,0.02
604.85,0.26,0.02
612.64,0.27,0.01
599.19,0.77,-0.01
612.36,0.22,0.01
592.28,0.74,0.02
593.41,0.74,0.02
593.93,0.25,0.02
583.12,0.78,0.01
584.48,0.19,0.01
587.36,0.24,0.00
571.44,0.73,0.02
580.21,0.21,0.02
571.19,0.77,0.01
575.25,0.74,0.01
585.60,0.25,0.02
582.78,0.97,0.01
574.36,0.01,0.02
584.41,0.24,0.01
585.57,0.74,0.02
596.73,0.76,0.02
613.35,0.27,0.02
598.53,0.75,0.02
600.44,0.28,0.02
595.07,0.25,0.01
583.05,0.74,0.01
590.32,0.22,0.01
575.02,0.77,0.02
596.76,0.76,0.01
605.23,0.27,0.02
599.81,0.81,0.02
617.66,0.22,0.02
607.35,0.28,0.03
584.87,0.76,0.02
586.43,-0.01,0.02
591.95,0.98,0.02
579.60,0.73,0.01
585.14,0.25,0.01
583.58,0.25,0.01
583.03,0.75,0.01
606.24,0.24,0.01
604.83,0.74,0.02
600.36,0.78,0.03
616.24,0.26,0.01
599.29,0.82,0.02
614.19,0.24,0.02
596.69,0.24,0.02
580.98,0.75,0.01
591.05,0.22,0.03
572.37,0.78,0.01
579.79,0.74,0.01
584.67,0.25,0.01
588.21,0.97,0.01
584.31,0.20,0.01
602.39,0.25,0.02
595.04,0.76,0.02
596.83,0.77,0.01
613.24,1.02,0.02
601.48,0.75,0.02
615.98,0.28,0.01
620.40,0.26,0.01
601.63,0.76,0.02
600.84,0.22,0.01
582.78,0.73,0.01
580.48,0.74,0.01
588.02,0.23,0.01
575.89,0.78,0.02
583.58,0.22,0.01
587.57,0.24,0.01
578.36,0.73,0.01
574.22,-0.01,0.01
586.21,0.24,0.01
585.27,0.75,0.01
607.93,0.22,0.02
597.47,0.81,0.02
606.51,0.77,0.02
612.49,0.27,0.02
593.98,0.80,0.02
611.49,0.24,0.02
612.43,0.25,0.02
612.26,0.77,0.03
604.69,0.00,0.03
599.84,1.00,0.01
584.18,0.74,0.02
592.13,0.26,0.02
584.27,0.24,0.01
579.30,0.74,0.01
583.41,0.26,0.01
576.29,0.72,0.01
575.00,0.74,0.02
583.72,0.24,0.01
573.68,0.77,0.01
606.98,0.20,0.01
603.03,0.24,0.02
593.18,0.75,0.02
610.12,0.20,0.02
595.93,0.80,0.02
586.70,0.75,0.02
594.51,0.25,0.01
590.46,0.97,0.02
583.45,0.22,0.01
586.33,0.23,0.01
578.30,0.73,0.02
574.08,0.74,0.01
584.99,0.97,0.01
573.86,0.71,0.01
588.43,0.26,0.01
583.23,0.24,0.01
579.77,0.73,0.01
588.91,0.19,0.02
573.54,0.71,0.02
571.74,0.73,0.01
586.66,0.24,0.01
567.29,0.79,0.01
585.62,0.20,0.02
592.23,0.24,0.01
595.08,0.76,0.01
594.74,0.01,0.01
594.37,0.81,0.02
589.20,0.75,0.01
590.01,0.25,0.01
590.07,0.24,0.01
573.23,0.02,0.02
584.33,0.26,0.02
578.47,0.73,0.01
578.06,0.74,0.02
583.25,0.24,0.00
570.50,0.78,0.01
584.13,0.27,0.02
585.87,0.25,0.01
579.17,0.74,0.01
592.40,0.20,0.02
577.64,0.78,0.01
590.18,0.76,0.01
611.71,0.28,0.01
611.37,0.81,0.02
612.78,0.23,0.03
600.32,0.26,0.01
581.71,0.74,0.02
602.35,0.03,0.01
603.07,1.00,0.02
597.32,0.77,0.02
614.14,0.23,0.01
608.36,0.26,0.01
598.51,0.77,0.02
598.10,0.23,0.01
593.12,0.72,0.02
583.61,0.74,0.00
589.70,0.25,0.01
573.88,0.77,0.01
585.01,0.20,0.01
600.29,0.25,0.02
599.55,0.76,0.01
594.03,0.24,0.01
592.60,0.81,0.02
604.60,0.77,0.02
612.34,0.27,0.02
614.37,1.00,0.02
587.90,0.02,0.02
592.64,0.25,0.01
584.83,0.74,0.01
576.37,0.74,0.01
584.93,0.25,0.02
574.88,0.72,0.02
603.42,0.27,0.02
598.95,0.25,0.01
587.71,0.74,0.02
600.54,0.21,0.01
594.90,0.80,0.02
603.92,0.77,0.02
613.40,0.23,0.01
592.72,0.80,0.01
618.16,0.24,0.01
602.90,0.24,0.01
591.48,0.75,0.02
583.56,-0.00,0.02
597.72,0.98,0.02
579.69,0.73,0.01
589.46,0.24,0.01
581.63,0.26,0.02
577.98,0.73,0.01
588.03,0.25,0.01
577.94,0.72,0.02
578.23,0.73,0.01
585.67,0.25,0.02
590.03,0.80,0.01
605.19,0.22,0.02
612.52,0.26,0.02
604.77,0.78,0.03
615.51,0.23,0.01
589.43,0.79,0.02
586.92,0.74,0.02
592.11,0.24,0.00
590.00,0.98,0.02
570.35,0.19,0.01
586.44,0.25,0.01
576.29,0.73,0.01
575.64,0.74,0.01
587.72,0.98,0.01
569.87,0.72,0.01
586.28,0.26,0.02
583.76,0.24,0.01
573.93,0.74,0.01
583.86,0.19,0.02
585.20,0.78,0.01
594.95,0.77,0.02
607.65,0.24,0.01
595.67,0.80,0.02
618.15,0.25,0.02
611.94,0.27,0.02
593.23,0.76,0.02
582.53,0.00,0.01
598.61,0.24,0.01
581.52,0.74,0.01
585.71,0.22,0.01
575.07,0.77,0.02
572.85,0.74,0.01
585.41,0.24,0.01
570.00,0.77,0.01
587.70,0.21,0.01
587.34,0.24,0.00
577.70,0.73,0.02
592.19,0.01,0.02
603.20,1.01,0.02
593.38,0.77,0.02
609.28,0.26,0.02
609.82,0.25,0.01
591.37,0.76,0.01
596.73,0.28,0.02
579.90,0.72,0.01
583.82,0.73,0.02
587.84,0.23,0.01
577.31,0.78,0.01
586.21,0.22,0.01
601.01,0.25,0.02
600.87,0.77,0.02
607.01,0.21,0.02
594.77,0.81,0.02
598.62,0.78,0.02
615.16,0.26,0.01
604.31,1.00,0.02
607.60,0.24,0.01
612.65,0.27,0.02
605.46,0.76,0.02
595.68,0.76,0.01
595.51,0.99,0.01
583.00,0.74,0.01
604.08,0.27,0.02
608.93,0.24,0.02
600.98,0.77,0.02
613.10,0.23,0.02
595.74,0.80,0.02
586.93,0.76,0.01
593.29,0.27,0.02
574.88,0.78,0.01
